Esn,Localized Device Description,Device Description,Ip,Country,Region Code Display Name,Near Location,Ts
COMRGR1005-000C010D0306A228-F88B3786B927,Rogers_Arris-Xi6-5.1.1,Rogers_Arris-Xi6-5.1.1,2607:fea8:11dc:f9e0:d835:4bad:9d3c:c42f,CA,Ontario,TORONTO,2024-12-30 23:02:47
COMRGR1005-000C010D0306A228-F88B3786B927,Rogers_Arris-Xi6-5.1.1,Rogers_Arris-Xi6-5.1.1,2607:fea8:11dc:f9e0:dce0:ea3:9d93:7a5b,CA,Ontario,TORONTO,2025-03-18 22:57:34
COMRGR1005-000C010D0306A228-F88B3786B927,Rogers_Arris-Xi6-5.1.1,Rogers_Arris-Xi6-5.1.1,2607:fea8:11dc:f9e0:b810:b422:7571:b8f1,CA,Ontario,TORONTO,2025-03-19 22:56:31
COMRGR1005-000C010D0306A228-F88B3786B927,Rogers_Arris-Xi6-5.1.1,Rogers_Arris-Xi6-5.1.1,2607:fea8:11dc:f9e0:b80e:ac31:3a6a:14a5,CA,Ontario,TORONTO,2024-06-22 21:22:18
COMRGR1005-000C010D0306A228-F88B3786B927,Rogers_Arris-Xi6-5.1.1,Rogers_Arris-Xi6-5.1.1,2607:fea8:11dc:f9e0:d027:50a6:538d:70e7,CA,Ontario,TORONTO,2024-12-27 15:02:38
COMRGR1005-000C010D0306A228-F88B3786B927,Rogers_Arris-Xi6-5.1.1,Rogers_Arris-Xi6-5.1.1,2607:fea8:11dc:f9e0:743e:7c2:1836:aac9,CA,Ontario,TORONTO,2024-11-23 02:44:57
COMRGR1005-000C010D0306A228-F88B3786B927,Rogers_Arris-Xi6-5.1.1,Rogers_Arris-Xi6-5.1.1,2607:fea8:11dc:f9e0:e451:6263:949:c25d,CA,Ontario,TORONTO,2025-02-02 20:59:53
COMRGR1005-000C010D0306A228-F88B3786B927,Rogers_Arris-Xi6-5.1.1,Rogers_Arris-Xi6-5.1.1,2607:fea8:11dc:f9e0:a139:9595:e3ad:43a,CA,Ontario,TORONTO,2024-11-01 02:38:21
COMRGR1005-000C010D0306A228-F88B3786B927,Rogers_Arris-Xi6-5.1.1,Rogers_Arris-Xi6-5.1.1,2607:fea8:11dc:f9e0:b5bd:b3fe:e1d5:b3ce,CA,Ontario,TORONTO,2025-03-23 17:58:22
COMRGR1005-000C010D0306A228-F88B3786B927,Rogers_Arris-Xi6-5.1.1,Rogers_Arris-Xi6-5.1.1,2607:fea8:11dc:f9e0:b5b5:b448:2d69:bb26,CA,Ontario,TORONTO,2025-03-28 23:50:34
COMRGR1005-000C010D0306A228-F88B3786B927,Rogers_Arris-Xi6-5.1.1,Rogers_Arris-Xi6-5.1.1,2607:fea8:11dc:f9e0:41d:bd39:2a34:63ba,CA,Ontario,TORONTO,2025-01-30 03:20:01
COMRGR1005-000C010D0306A228-F88B3786B927,Rogers_Arris-Xi6-5.1.1,Rogers_Arris-Xi6-5.1.1,2607:fea8:11dc:f9e0:192f:9a85:d196:9104,CA,Ontario,TORONTO,2025-01-01 06:00:07
COMRGR1005-000C010D0306A228-F88B3786B927,Rogers_Arris-Xi6-5.1.1,Rogers_Arris-Xi6-5.1.1,2607:fea8:11dc:f9e0:1047:786b:dbf9:1065,CA,Ontario,TORONTO,2024-07-07 04:04:56
COMRGR1005-000C010D0306A228-F88B3786B927,Rogers_Arris-Xi6-5.1.1,Rogers_Arris-Xi6-5.1.1,2607:fea8:11dc:f9e0:1d3c:7758:478:2840,CA,Ontario,TORONTO,2024-12-21 17:46:04
COMRGR1005-000C010D0306A228-F88B3786B927,Rogers_Arris-Xi6-5.1.1,Rogers_Arris-Xi6-5.1.1,2607:fea8:11dc:f9e0:98b6:4cd:362f:df59,CA,Ontario,TORONTO,2024-11-27 01:45:54
COMRGR1005-000C010D0306A228-F88B3786B927,Rogers_Arris-Xi6-5.1.1,Rogers_Arris-Xi6-5.1.1,2607:fea8:11dc:f9e0:ad52:fad3:8bd8:89a3,CA,Ontario,TORONTO,2025-03-17 02:01:23
COMRGR1005-000C010D0306A228-F88B3786B927,Rogers_Arris-Xi6-5.1.1,Rogers_Arris-Xi6-5.1.1,2607:fea8:11dc:f9e0:1d5:b34d:525f:65ec,CA,Ontario,TORONTO,2024-10-28 00:01:02
COMRGR1005-000C010D0306A228-F88B3786B927,Rogers_Arris-Xi6-5.1.1,Rogers_Arris-Xi6-5.1.1,2607:fea8:11dc:f9e0:6805:8f3:8f16:ff9b,CA,Ontario,TORONTO,2024-11-28 03:21:02
COMRGR1005-000C010D0306A228-F88B3786B927,Rogers_Arris-Xi6-5.1.1,Rogers_Arris-Xi6-5.1.1,2607:fea8:11dc:f9e0:f140:ed88:adc8:63b9,CA,Ontario,TORONTO,2024-09-20 23:52:53
COMRGR1005-000C010D0306A228-F88B3786B927,Rogers_Arris-Xi6-5.1.1,Rogers_Arris-Xi6-5.1.1,2607:fea8:11dc:f9e0:1cb4:6f10:16a3:75c9,CA,Ontario,TORONTO,2025-03-04 23:18:52
COMRGR1005-000C010D0306A228-F88B3786B927,Rogers_Arris-Xi6-5.1.1,Rogers_Arris-Xi6-5.1.1,2607:fea8:11dc:f9e0:a5cb:26a8:2560:a508,CA,Ontario,TORONTO,2025-01-11 23:35:37
COMRGR1005-000C010D0306A228-F88B3786B927,Rogers_Arris-Xi6-5.1.1,Rogers_Arris-Xi6-5.1.1,2607:fea8:11dc:f9e0:4598:483:3bbe:27e0,CA,Ontario,TORONTO,2025-01-18 00:35:23
COMRGR1005-000C010D0306A228-F88B3786B927,Rogers_Arris-Xi6-5.1.1,Rogers_Arris-Xi6-5.1.1,2607:fea8:11dc:f9e0:80be:88d9:1f4e:173a,CA,Ontario,TORONTO,2025-02-19 22:52:54
COMRGR1005-000C010D0306A228-F88B3786B927,Rogers_Arris-Xi6-5.1.1,Rogers_Arris-Xi6-5.1.1,2607:fea8:11dc:f9e0:7089:6983:e066:57e7,CA,Ontario,TORONTO,2025-02-15 20:43:41
COMRGR1005-000C010D0306A228-F88B3786B927,Rogers_Arris-Xi6-5.1.1,Rogers_Arris-Xi6-5.1.1,2607:fea8:11dc:f9e0:5561:fd8d:24c:7ef3,CA,Ontario,TORONTO,2024-12-18 00:04:03
COMRGR1005-000C010D0306A228-F88B3786B927,Rogers_Arris-Xi6-5.1.1,Rogers_Arris-Xi6-5.1.1,2607:fea8:11dc:f9e0:108d:34bb:314e:9a03,CA,Ontario,TORONTO,2025-01-16 19:44:31
COMRGR1005-000C010D0306A228-F88B3786B927,Rogers_Arris-Xi6-5.1.1,Rogers_Arris-Xi6-5.1.1,2607:fea8:11dc:f9e0:505e:8b79:5d1e:582a,CA,Ontario,TORONTO,2025-01-14 16:43:25
COMRGR1005-000C010D0306A228-F88B3786B927,Rogers_Arris-Xi6-5.1.1,Rogers_Arris-Xi6-5.1.1,2607:fea8:11dc:f9e0:1149:f4c4:411c:a44e,CA,Ontario,TORONTO,2024-09-01 20:17:45
COMRGR1005-000C010D0306A228-F88B3786B927,Rogers_Arris-Xi6-5.1.1,Rogers_Arris-Xi6-5.1.1,2607:fea8:11dc:f9e0:5c5b:a97:957c:c8d5,CA,Ontario,TORONTO,2024-08-31 16:37:53
COMRGR1005-000C010D0306A228-F88B3786B927,Rogers_Arris-Xi6-5.1.1,Rogers_Arris-Xi6-5.1.1,2607:fea8:11dc:f9e0:c9bb:2853:da91:d392,CA,Ontario,TORONTO,2024-08-17 13:53:56
COMRGR1005-000C010D0306A228-F88B3786B927,Rogers_Arris-Xi6-5.1.1,Rogers_Arris-Xi6-5.1.1,2607:fea8:11dc:f9e0:aca3:b5c4:d0d4:e8b7,CA,Ontario,TORONTO,2025-03-25 23:19:42
COMRGR1005-000C010D0306A228-F88B3786B927,Rogers_Arris-Xi6-5.1.1,Rogers_Arris-Xi6-5.1.1,2607:fea8:11dc:f9e0:d1b:d6ef:f593:925f,CA,Ontario,TORONTO,2024-11-07 15:02:26
COMRGR1005-000C010D0306A228-F88B3786B927,Rogers_Arris-Xi6-5.1.1,Rogers_Arris-Xi6-5.1.1,2607:fea8:11dc:f9e0:7dd5:dd87:4a71:2d7a,CA,Ontario,TORONTO,2025-01-25 20:09:36
COMRGR1005-000C010D0306A228-F88B3786B927,Rogers_Arris-Xi6-5.1.1,Rogers_Arris-Xi6-5.1.1,2607:fea8:11dc:f9e0:15cc:1ffa:d5a2:675a,CA,Ontario,TORONTO,2024-06-10 16:55:18
COMRGR1005-000C010D0306A228-F88B3786B927,Rogers_Arris-Xi6-5.1.1,Rogers_Arris-Xi6-5.1.1,2607:fea8:11dc:f9e0:bc6f:618b:ec10:7ffd,CA,Ontario,TORONTO,2024-06-30 03:32:34
COMRGR1005-000C010D0306A228-F88B3786B927,Rogers_Arris-Xi6-5.1.1,Rogers_Arris-Xi6-5.1.1,2607:fea8:11dc:f9e0:ccc1:52d4:38cf:fa6d,CA,Ontario,TORONTO,2025-03-06 23:02:17
COMRGR1005-000C010D0306A228-F88B3786B927,Rogers_Arris-Xi6-5.1.1,Rogers_Arris-Xi6-5.1.1,2607:fea8:11dc:f9e0:bd4f:6ccb:1ca5:5c1b,CA,Ontario,TORONTO,2024-10-26 22:54:04
COMRGR1005-000C010D0306A228-F88B3786B927,Rogers_Arris-Xi6-5.1.1,Rogers_Arris-Xi6-5.1.1,2607:fea8:11dc:f9e0:515b:49fc:ce47:49e9,CA,Ontario,TORONTO,2025-01-31 00:16:48
COMRGR1005-000C010D0306A228-F88B3786B927,Rogers_Arris-Xi6-5.1.1,Rogers_Arris-Xi6-5.1.1,2607:fea8:11dc:f9e0:3911:9dad:4b86:3f39,CA,Ontario,TORONTO,2025-02-14 00:29:22
COMRGR1005-000C010D0306A228-F88B3786B927,Rogers_Arris-Xi6-5.1.1,Rogers_Arris-Xi6-5.1.1,2607:fea8:11dc:f9e0:44e7:9cfb:67b6:5527,CA,Ontario,TORONTO,2024-07-21 00:44:29
COMRGR1005-000C010D0306A228-F88B3786B927,Rogers_Arris-Xi6-5.1.1,Rogers_Arris-Xi6-5.1.1,2607:fea8:11dc:f9e0:d50f:67c2:448c:432a,CA,Ontario,TORONTO,2024-12-17 02:01:27
COMRGR1005-000C010D0306A228-F88B3786B927,Rogers_Arris-Xi6-5.1.1,Rogers_Arris-Xi6-5.1.1,2607:fea8:11dc:f9e0:4d3e:6db2:d402:5164,CA,Ontario,TORONTO,2024-12-29 22:24:05
COMRGR1005-000C010D0306A228-F88B3786B927,Rogers_Arris-Xi6-5.1.1,Rogers_Arris-Xi6-5.1.1,2607:fea8:11dc:f9e0:d0d7:f858:c5a2:af2,CA,Ontario,TORONTO,2025-01-29 01:07:36
COMRGR1005-000C010D0306A228-F88B3786B927,Rogers_Arris-Xi6-5.1.1,Rogers_Arris-Xi6-5.1.1,2607:fea8:11dc:f9e0:fd30:f708:6144:2dc7,CA,Ontario,TORONTO,2024-10-10 01:09:11
COMRGR1005-000C010D0306A228-F88B3786B927,Rogers_Arris-Xi6-5.1.1,Rogers_Arris-Xi6-5.1.1,2607:fea8:11dc:f9e0:6d64:3a52:bf1:814a,CA,Ontario,TORONTO,2024-12-08 01:52:26
COMRGR1005-000C010D0306A228-F88B3786B927,Rogers_Arris-Xi6-5.1.1,Rogers_Arris-Xi6-5.1.1,2607:fea8:11dc:f9e0:c97e:abf6:57a9:f073,CA,Ontario,TORONTO,2024-07-27 22:21:11
COMRGR1005-000C010D0306A228-F88B3786B927,Rogers_Arris-Xi6-5.1.1,Rogers_Arris-Xi6-5.1.1,2607:fea8:11dc:f9e0:2cc5:6b5d:4b4f:4aec,CA,Ontario,TORONTO,2024-06-29 00:36:50
COMRGR1005-000C010D0306A228-F88B3786B927,Rogers_Arris-Xi6-5.1.1,Rogers_Arris-Xi6-5.1.1,2607:fea8:11dc:f9e0:dc8b:a719:7cce:a860,CA,Ontario,TORONTO,2024-12-20 18:35:39
COMRGR1005-000C010D0306A228-F88B3786B927,Rogers_Arris-Xi6-5.1.1,Rogers_Arris-Xi6-5.1.1,2607:fea8:11dc:f9e0:38cc:3ac5:7730:c7f6,CA,Ontario,TORONTO,2024-12-19 21:47:04
COMRGR1005-000C010D0306A228-F88B3786B927,Rogers_Arris-Xi6-5.1.1,Rogers_Arris-Xi6-5.1.1,2607:fea8:11dc:f9e0:bd87:3bc6:80c8:957a,CA,Ontario,TORONTO,2024-07-29 01:30:25
COMRGR1005-000C010D0306A228-F88B3786B927,Rogers_Arris-Xi6-5.1.1,Rogers_Arris-Xi6-5.1.1,2607:fea8:11dc:f9e0:1420:5651:a51d:6860,CA,Ontario,TORONTO,2024-08-04 03:21:29
COMRGR1005-000C010D0306A228-F88B3786B927,Rogers_Arris-Xi6-5.1.1,Rogers_Arris-Xi6-5.1.1,2607:fea8:11dc:f9e0:f9d1:6a0c:54fb:b9b5,CA,Ontario,TORONTO,2024-11-05 18:03:19
COMRGR1005-000C010D0306A228-F88B3786B927,Rogers_Arris-Xi6-5.1.1,Rogers_Arris-Xi6-5.1.1,2607:fea8:11dc:f9e0:ac3b:5741:6fe5:59ea,CA,Ontario,TORONTO,2025-02-06 03:14:19
COMRGR1005-000C010D0306A228-F88B3786B927,Rogers_Arris-Xi6-5.1.1,Rogers_Arris-Xi6-5.1.1,2607:fea8:11dc:f9e0:ad38:98ff:c9a5:f461,CA,Ontario,TORONTO,2024-06-17 04:33:38
COMRGR1005-000C010D0306A228-F88B3786B927,Rogers_Arris-Xi6-5.1.1,Rogers_Arris-Xi6-5.1.1,2607:fea8:11dc:f9e0:9426:dad6:5b56:59ec,CA,Ontario,TORONTO,2025-03-22 03:00:25
COMRGR1005-000C010D0306A228-F88B3786B927,Rogers_Arris-Xi6-5.1.1,Rogers_Arris-Xi6-5.1.1,2607:fea8:11dc:f9e0:7df6:b1a7:1ecf:ca77,CA,Ontario,TORONTO,2025-02-04 02:03:34
COMRGR1005-000C010D0306A228-F88B3786B927,Rogers_Arris-Xi6-5.1.1,Rogers_Arris-Xi6-5.1.1,2607:fea8:11dc:f9e0:c06e:c024:3b81:c222,CA,Ontario,TORONTO,2024-11-02 22:35:15
COMRGR1005-000C010D0306A228-F88B3786B927,Rogers_Arris-Xi6-5.1.1,Rogers_Arris-Xi6-5.1.1,2607:fea8:11dc:f9e0:a950:4761:c371:bc68,CA,Ontario,TORONTO,2024-09-30 17:49:16
COMRGR1005-000C010D0306A228-F88B3786B927,Rogers_Arris-Xi6-5.1.1,Rogers_Arris-Xi6-5.1.1,2607:fea8:11dc:f9e0:510a:d899:fd7d:72d8,CA,Ontario,TORONTO,2024-11-10 18:56:37
COMRGR1005-000C010D0306A228-F88B3786B927,Rogers_Arris-Xi6-5.1.1,Rogers_Arris-Xi6-5.1.1,2607:fea8:11dc:f9e0:e82b:ed97:710e:5c36,CA,Ontario,TORONTO,2025-02-05 02:18:34
COMRGR1005-000C010D0306A228-F88B3786B927,Rogers_Arris-Xi6-5.1.1,Rogers_Arris-Xi6-5.1.1,2607:fea8:11dc:f9e0:846d:dc78:48b9:1117,CA,Ontario,TORONTO,2025-01-13 03:42:29
COMRGR1005-000C010D0306A228-F88B3786B927,Rogers_Arris-Xi6-5.1.1,Rogers_Arris-Xi6-5.1.1,2607:fea8:11dc:f9e0:802c:90c1:e792:566e,CA,Ontario,TORONTO,2024-11-03 22:58:09
COMRGR1005-000C010D0306A228-F88B3786B927,Rogers_Arris-Xi6-5.1.1,Rogers_Arris-Xi6-5.1.1,2607:fea8:11dc:f9e0:44b1:5295:3647:dcb4,CA,Ontario,TORONTO,2024-10-30 02:20:02
COMRGR1005-000C010D0306A228-F88B3786B927,Rogers_Arris-Xi6-5.1.1,Rogers_Arris-Xi6-5.1.1,2607:fea8:11dc:f9e0:c42f:c676:ff73:3353,CA,Ontario,TORONTO,2024-07-11 16:21:20
NFANDROID1-PRV-P-SAMSUSM-G960U-7176-FF5801FEAF26E55CDAE3550CF70A9FF93E9B495A10A2ABB8C6CA3538DAE9A857,samsung_SM-G960U,samsung_SM-G960U,138.51.71.86,CA,Ontario,TORONTO,2025-02-24 14:40:02
NFANDROID1-PRV-P-SAMSUSM-G960U-7176-FF5801FEAF26E55CDAE3550CF70A9FF93E9B495A10A2ABB8C6CA3538DAE9A857,samsung_SM-G960U,samsung_SM-G960U,2606:fa00:8a0:700:ed2c:5ac5:87ae:e7ee,CA,Ontario,TORONTO,2025-03-14 19:06:16
NFANDROID1-PRV-P-SAMSUSM-G960U-7176-FF5801FEAF26E55CDAE3550CF70A9FF93E9B495A10A2ABB8C6CA3538DAE9A857,samsung_SM-G960U,samsung_SM-G960U,2607:fea8:11dc:f9e0:11fc:c07d:aae1:325f,CA,Ontario,TORONTO,2025-01-06 08:10:18
NFANDROID1-PRV-P-SAMSUSM-G960U-7176-FF5801FEAF26E55CDAE3550CF70A9FF93E9B495A10A2ABB8C6CA3538DAE9A857,samsung_SM-G960U,samsung_SM-G960U,138.51.79.114,CA,Ontario,TORONTO,2025-03-24 16:56:16
NFANDROID1-PRV-P-SAMSUSM-G960U-7176-FF5801FEAF26E55CDAE3550CF70A9FF93E9B495A10A2ABB8C6CA3538DAE9A857,samsung_SM-G960U,samsung_SM-G960U,138.51.81.115,CA,Ontario,TORONTO,2025-03-08 16:44:47
NFANDROID1-PRV-P-SAMSUSM-G960U-7176-FF5801FEAF26E55CDAE3550CF70A9FF93E9B495A10A2ABB8C6CA3538DAE9A857,samsung_SM-G960U,samsung_SM-G960U,2607:fea8:11dc:f9e0:a88f:e6d0:d66e:6c42,CA,Ontario,TORONTO,2025-01-16 20:09:57
NFANDROID1-PRV-P-SAMSUSM-G960U-7176-FF5801FEAF26E55CDAE3550CF70A9FF93E9B495A10A2ABB8C6CA3538DAE9A857,samsung_SM-G960U,samsung_SM-G960U,138.51.71.239,CA,Ontario,TORONTO,2025-02-25 00:39:02
NFANDROID1-PRV-P-SAMSUSM-G960U-7176-FF5801FEAF26E55CDAE3550CF70A9FF93E9B495A10A2ABB8C6CA3538DAE9A857,samsung_SM-G960U,samsung_SM-G960U,2607:fea8:11dc:f9e0:4012:430e:d6b3:837e,CA,Ontario,TORONTO,2025-03-11 16:54:59
NFANDROID1-PRV-P-SAMSUSM-G960U-7176-FF5801FEAF26E55CDAE3550CF70A9FF93E9B495A10A2ABB8C6CA3538DAE9A857,samsung_SM-G960U,samsung_SM-G960U,2607:fea8:11dc:f9e0:d410:9522:d31a:a760,CA,Ontario,TORONTO,2025-01-30 15:02:41
NFANDROID1-PRV-P-SAMSUSM-G960U-7176-FF5801FEAF26E55CDAE3550CF70A9FF93E9B495A10A2ABB8C6CA3538DAE9A857,samsung_SM-G960U,samsung_SM-G960U,2607:fea8:11dc:f9e0:f482:3675:b422:9a25,CA,Ontario,TORONTO,2025-02-21 02:40:33
NFANDROID1-PRV-P-SAMSUSM-G960U-7176-FF5801FEAF26E55CDAE3550CF70A9FF93E9B495A10A2ABB8C6CA3538DAE9A857,samsung_SM-G960U,samsung_SM-G960U,138.51.79.191,CA,Ontario,TORONTO,2025-02-26 14:13:14
NFANDROID1-PRV-P-SAMSUSM-G960U-7176-FF5801FEAF26E55CDAE3550CF70A9FF93E9B495A10A2ABB8C6CA3538DAE9A857,samsung_SM-G960U,samsung_SM-G960U,2607:fea8:11dc:f9e0:dde7:5d23:882a:94aa,CA,Ontario,TORONTO,2025-01-29 17:10:32
NFANDROID1-PRV-P-SAMSUSM-G960U-7176-FF5801FEAF26E55CDAE3550CF70A9FF93E9B495A10A2ABB8C6CA3538DAE9A857,samsung_SM-G960U,samsung_SM-G960U,2607:fea8:11dc:f9e0:5007:ee81:8238:e05a,CA,Ontario,TORONTO,2025-02-23 23:26:21
NFANDROID1-PRV-P-SAMSUSM-G960U-7176-FF5801FEAF26E55CDAE3550CF70A9FF93E9B495A10A2ABB8C6CA3538DAE9A857,samsung_SM-G960U,samsung_SM-G960U,2607:fea8:11dc:f9e0:c4be:47df:9f56:1d36,CA,Ontario,TORONTO,2025-02-20 03:40:59
NFANDROID1-PRV-P-SAMSUSM-G960U-7176-FF5801FEAF26E55CDAE3550CF70A9FF93E9B495A10A2ABB8C6CA3538DAE9A857,samsung_SM-G960U,samsung_SM-G960U,2606:fa00:8a0:700:ace4:8bfb:c42e:873,CA,Ontario,TORONTO,2025-03-08 21:02:53
NFANDROID1-PRV-P-SAMSUSM-G960U-7176-FF5801FEAF26E55CDAE3550CF70A9FF93E9B495A10A2ABB8C6CA3538DAE9A857,samsung_SM-G960U,samsung_SM-G960U,2606:fa00:8a0:700:24d9:78c7:60e7:5648,CA,Ontario,TORONTO,2025-02-10 20:01:58
NFANDROID1-PRV-P-SAMSUSM-G960U-7176-FF5801FEAF26E55CDAE3550CF70A9FF93E9B495A10A2ABB8C6CA3538DAE9A857,samsung_SM-G960U,samsung_SM-G960U,2607:fea8:11dc:f9e0:8491:b423:675b:26f0,CA,Ontario,TORONTO,2025-02-12 09:13:16
NFANDROID1-PRV-P-SAMSUSM-G960U-7176-FF5801FEAF26E55CDAE3550CF70A9FF93E9B495A10A2ABB8C6CA3538DAE9A857,samsung_SM-G960U,samsung_SM-G960U,2606:fa00:8a0:700:2921:c002:ea8:a41a,CA,Ontario,TORONTO,2025-01-27 20:07:26
NFANDROID1-PRV-P-SAMSUSM-G960U-7176-FF5801FEAF26E55CDAE3550CF70A9FF93E9B495A10A2ABB8C6CA3538DAE9A857,samsung_SM-G960U,samsung_SM-G960U,138.51.78.27,CA,Ontario,TORONTO,2025-02-26 19:22:24
NFANDROID1-PRV-P-SAMSUSM-G960U-7176-FF5801FEAF26E55CDAE3550CF70A9FF93E9B495A10A2ABB8C6CA3538DAE9A857,samsung_SM-G960U,samsung_SM-G960U,2607:fea8:11dc:f9e0:cd9b:f560:333d:688f,CA,Ontario,TORONTO,2025-03-05 03:23:55
NFANDROID1-PRV-P-SAMSUSM-G960U-7176-FF5801FEAF26E55CDAE3550CF70A9FF93E9B495A10A2ABB8C6CA3538DAE9A857,samsung_SM-G960U,samsung_SM-G960U,138.51.77.28,CA,Ontario,TORONTO,2025-03-14 17:21:10
NFANDROID1-PRV-P-SAMSUSM-G960U-7176-FF5801FEAF26E55CDAE3550CF70A9FF93E9B495A10A2ABB8C6CA3538DAE9A857,samsung_SM-G960U,samsung_SM-G960U,2606:fa00:8a0:700:91ff:452:bdfc:8075,CA,Ontario,TORONTO,2025-02-03 18:37:16
NFANDROID1-PRV-P-SAMSUSM-G960U-7176-FF5801FEAF26E55CDAE3550CF70A9FF93E9B495A10A2ABB8C6CA3538DAE9A857,samsung_SM-G960U,samsung_SM-G960U,2607:fea8:11dc:f9e0:bc24:5628:51d3:3821,CA,Ontario,TORONTO,2025-01-24 18:52:29
NFANDROID1-PRV-P-SAMSUSM-G960U-7176-FF5801FEAF26E55CDAE3550CF70A9FF93E9B495A10A2ABB8C6CA3538DAE9A857,samsung_SM-G960U,samsung_SM-G960U,2607:fea8:11dc:f9e0:e9cd:3bfe:2653:417,CA,Ontario,TORONTO,2025-02-12 18:23:40
NFANDROID1-PRV-P-SAMSUSM-G960U-7176-FF5801FEAF26E55CDAE3550CF70A9FF93E9B495A10A2ABB8C6CA3538DAE9A857,samsung_SM-G960U,samsung_SM-G960U,2607:fea8:11dc:f9e0:ed2c:5ac5:87ae:e7ee,CA,Ontario,TORONTO,2025-03-14 04:55:51
NFANDROID1-PRV-P-SAMSUSM-G960U-7176-FF5801FEAF26E55CDAE3550CF70A9FF93E9B495A10A2ABB8C6CA3538DAE9A857,samsung_SM-G960U,samsung_SM-G960U,2607:fea8:11dc:f9e0:4dba:52f1:4250:3de2,CA,Ontario,TORONTO,2025-01-05 07:45:25
NFANDROID1-PRV-P-SAMSUSM-G960U-7176-FF5801FEAF26E55CDAE3550CF70A9FF93E9B495A10A2ABB8C6CA3538DAE9A857,samsung_SM-G960U,samsung_SM-G960U,2606:fa00:8a0:700:fd97:31e5:dc76:a5a1,CA,Ontario,TORONTO,2025-02-26 17:54:13
NFANDROID1-PRV-P-SAMSUSM-G960U-7176-FF5801FEAF26E55CDAE3550CF70A9FF93E9B495A10A2ABB8C6CA3538DAE9A857,samsung_SM-G960U,samsung_SM-G960U,2607:fea8:11dc:f9e0:71ee:b77a:f0eb:4020,CA,Ontario,TORONTO,2025-02-17 06:11:15
NFANDROID1-PRV-P-SAMSUSM-G960U-7176-FF5801FEAF26E55CDAE3550CF70A9FF93E9B495A10A2ABB8C6CA3538DAE9A857,samsung_SM-G960U,samsung_SM-G960U,2607:fea8:11dc:f9e0:e41c:c003:c253:8871,CA,Ontario,TORONTO,2025-03-10 05:32:40
NFANDROID1-PRV-P-SAMSUSM-G960U-7176-FF5801FEAF26E55CDAE3550CF70A9FF93E9B495A10A2ABB8C6CA3538DAE9A857,samsung_SM-G960U,samsung_SM-G960U,2607:fea8:11dc:f9e0:1415:4599:8564:6cc2,CA,Ontario,TORONTO,2025-02-03 14:28:35
NFANDROID1-PRV-P-SAMSUSM-G960U-7176-FF5801FEAF26E55CDAE3550CF70A9FF93E9B495A10A2ABB8C6CA3538DAE9A857,samsung_SM-G960U,samsung_SM-G960U,2606:fa00:8a0:703:905a:dda1:2062:5ba0,CA,Ontario,TORONTO,2025-03-24 22:56:06
NFANDROID1-PRV-P-SAMSUSM-G960U-7176-FF5801FEAF26E55CDAE3550CF70A9FF93E9B495A10A2ABB8C6CA3538DAE9A857,samsung_SM-G960U,samsung_SM-G960U,138.51.68.97,CA,Ontario,TORONTO,2025-02-24 19:51:03
NFANDROID1-PRV-P-SAMSUSM-G960U-7176-FF5801FEAF26E55CDAE3550CF70A9FF93E9B495A10A2ABB8C6CA3538DAE9A857,samsung_SM-G960U,samsung_SM-G960U,138.51.71.219,CA,Ontario,TORONTO,2025-03-25 16:39:44
NFANDROID1-PRV-P-SAMSUSM-G960U-7176-FF5801FEAF26E55CDAE3550CF70A9FF93E9B495A10A2ABB8C6CA3538DAE9A857,samsung_SM-G960U,samsung_SM-G960U,138.51.67.93,CA,Ontario,TORONTO,2025-02-24 17:46:11
NFANDROID1-PRV-P-SAMSUSM-G960U-7176-FF5801FEAF26E55CDAE3550CF70A9FF93E9B495A10A2ABB8C6CA3538DAE9A857,samsung_SM-G960U,samsung_SM-G960U,2607:fea8:11dc:f9e0:fd2d:d595:a86a:7d7e,CA,Ontario,TORONTO,2025-03-12 15:41:54
NFANDROID1-PRV-P-SAMSUSM-G960U-7176-FF5801FEAF26E55CDAE3550CF70A9FF93E9B495A10A2ABB8C6CA3538DAE9A857,samsung_SM-G960U,samsung_SM-G960U,2606:fa00:8a0:703:5de5:2600:641:94fc,CA,Ontario,TORONTO,2025-03-08 16:45:18
